Easting;Northing;Species;DamageClass;AgeClass;CrownStatus;Mixture;Setup_Aufbau
3.430.913,30;5.300.609,40;2;3;5;2;2;1
3.430.935,70;5.300.608,80;3;1;5;2;2;1
3.430.957,90;5.300.608,10;2;3;5;2;2;1
3.430.979,90;5.300.607,40;2;1;5;2;2;1
3.431.001,80;5.300.606,70;2;3;5;2;2;1
3.431.023,50;5.300.605,80;2;3;5;2;2;1
3.431.045,00;5.300.605,00;2;2;5;2;2;1
3.431.066,20;5.300.604,10;2;1;5;2;2;1
3.431.087,30;5.300.603,10;2;2;5;2;2;1
3.431.108,10;5.300.602,20;2;1;5;2;2;1
3.431.128,80;5.300.601,20;2;1;6;2;2;1
3.431.149,20;5.300.600,30;2;2;6;2;2;1
3.430.200,10;5.300.625,10;2;3;0;0;0;0
3.430.236,40;5.300.621,70;8;2;7;2;3;2
3.430.270,60;5.300.618,70;2;3;7;2;3;2
3.430.303,10;5.300.616,10;2;3;7;2;3;2
3.430.334,70;5.300.613,60;2;2;6;3;3;3
3.430.365,50;5.300.611,30;2;3;6;3;3;3
3.430.395,40;5.300.609,10;2;2;6;3;3;3
3.430.424,40;5.300.607,00;2;2;6;3;3;3
3.430.452,70;5.300.605,10;2;3;6;3;3;3
3.430.479,90;5.300.603,50;2;2;6;3;3;3
3.430.506,60;5.300.602,10;2;3;0;0;0;0
3.430.532,30;5.300.601,00;2;2;6;3;3;3
3.430.557,90;5.300.599,90;2;2;6;3;3;3
3.430.583,40;5.300.598,60;2;3;6;3;3;3
3.430.608,60;5.300.597,40;2;1;6;3;3;3
3.430.633,40;5.300.596,20;2;3;7;2;3;3
3.430.658,00;5.300.595,10;2;3;7;2;3;3
3.430.682,20;5.300.594,10;2;4;7;2;3;3
3.430.706,10;5.300.593,20;10;2;6;3;3;2
3.430.729,70;5.300.592,40;2;4;6;3;3;2
3.430.753,20;5.300.591,70;8;1;6;3;3;2
3.430.799,70;5.300.590,20;2;2;6;3;3;2
3.430.822,60;5.300.589,60;10;1;2;2;3;1
3.430.845,50;5.300.589,00;2;3;5;2;2;1
3.430.868,30;5.300.588,50;2;3;5;2;2;1
3.430.891,00;5.300.588,00;2;4;5;2;2;1
3.430.913,60;5.300.587,40;2;3;5;2;2;1
3.430.936,00;5.300.586,90;2;2;5;2;2;1
3.430.958,40;5.300.586,40;2;2;5;2;2;1
3.430.980,50;5.300.585,70;2;2;5;2;2;1
3.431.002,60;5.300.585,00;2;2;5;2;2;1
3.431.024,30;5.300.584,30;2;1;5;2;2;1
3.431.045,90;5.300.583,50;2;1;5;2;2;1
3.431.067,30;5.300.582,70;2;2;5;2;2;1
3.431.088,50;5.300.581,90;2;3;5;2;2;1
3.431.109,40;5.300.581,00;2;1;6;2;2;1
3.431.130,10;5.300.580,10;2;2;6;2;2;1
3.431.150,60;5.300.579,20;2;2;6;2;2;1
3.430.232,30;5.300.596,10;8;2;0;0;0;0
3.430.266,90;5.300.593,50;2;2;6;3;3;3
3.430.299,70;5.300.591,10;8;1;6;3;3;3
3.430.331,60;5.300.588,90;8;1;6;3;3;3
3.430.392,80;5.300.584,80;2;2;6;3;3;3
3.430.422,10;5.300.582,90;8;2;6;3;3;3
3.430.450,80;5.300.581,10;2;3;6;3;3;3
3.430.478,30;5.300.579,60;2;2;6;2;2;2
3.430.505,30;5.300.578,20;2;3;6;2;2;2
3.430.531,40;5.300.577,20;2;2;6;3;3;3
3.430.557,10;5.300.576,10;2;3;6;3;3;3
3.430.582,80;5.300.574,90;2;2;6;3;3;3
3.430.608,00;5.300.573,80;2;1;2;2;4;1
3.430.632,90;5.300.572,80;2;1;2;2;4;1
3.430.729,40;5.300.569,30;2;3;2;2;3;1
3.430.752,90;5.300.568,70;2;1;2;2;3;1
3.430.776,30;5.300.568,00;2;3;2;2;3;1
3.430.799,50;5.300.567,40;2;2;2;2;3;1
3.430.822,50;5.300.567,00;2;2;2;2;3;1
3.430.845,40;5.300.566,60;2;4;5;2;2;1
3.430.868,30;5.300.566,10;2;4;5;2;2;1
3.430.891,10;5.300.565,70;2;2;5;2;2;1
3.430.913,80;5.300.565,30;2;2;5;2;2;1
3.430.936,40;5.300.564,90;2;2;5;2;2;1
3.430.958,90;5.300.564,40;2;4;5;2;2;1
3.430.981,20;5.300.563,80;2;1;5;2;2;1
3.431.003,30;5.300.563,20;2;3;5;2;2;1
3.431.025,20;5.300.562,50;2;1;5;2;2;1
3.431.046,90;5.300.561,80;2;3;6;2;2;1
3.431.068,40;5.300.561,10;2;3;6;2;2;1
3.431.089,70;5.300.560,30;2;3;6;2;2;1
3.431.110,70;5.300.559,60;2;1;6;2;2;1
3.431.131,50;5.300.558,80;2;1;6;2;2;1
3.431.152,00;5.300.557,90;2;1;6;2;2;1
3.430.262,80;5.300.568,00;8;1;6;3;3;3
3.430.295,70;5.300.566,00;8;1;6;3;3;3
3.430.328,00;5.300.564,00;8;1;6;3;3;3
3.430.359,40;5.300.562,10;2;1;6;3;3;3
3.430.419,70;5.300.558,60;2;3;6;3;3;3
3.430.448,70;5.300.557,00;2;3;6;2;2;2
3.430.476,60;5.300.555,60;2;2;6;2;2;2
3.430.504,00;5.300.554,30;2;1;6;2;2;2
3.430.530,30;5.300.553,20;2;2;0;0;0;0
3.430.556,30;5.300.552,20;2;2;6;3;3;3
3.430.582,10;5.300.551,20;2;3;2;2;4;1
3.430.607,50;5.300.550,20;2;1;2;2;4;1
3.430.632,40;5.300.549,20;2;1;2;2;4;1
3.430.729,10;5.300.546,20;2;2;5;2;2;1
3.430.752,70;5.300.545,60;2;4;2;2;3;1
3.430.776,00;5.300.545,10;2;4;2;2;3;1
3.430.799,30;5.300.544,50;8;1;2;2;3;1
3.430.822,30;5.300.544,20;2;4;5;2;2;1
3.430.845,40;5.300.544,00;2;3;5;2;2;1
3.430.868,30;5.300.543,60;2;3;5;2;2;1
3.430.891,20;5.300.543,30;2;4;5;2;2;1
3.430.914,10;5.300.543,00;2;2;5;2;2;1
3.430.936,80;5.300.542,60;2;3;5;2;2;1
3.430.959,40;5.300.542,10;2;4;5;2;2;1
3.430.981,80;5.300.541,60;2;4;6;2;2;1
3.431.004,00;5.300.541,10;2;2;6;2;2;1
3.431.026,00;5.300.540,50;2;2;6;2;2;1
3.431.047,90;5.300.539,90;2;3;6;2;2;1
3.431.069,50;5.300.539,30;2;3;6;2;2;1
3.431.090,90;5.300.538,60;2;3;6;2;2;1
3.431.112,00;5.300.537,90;2;2;6;2;2;1
3.431.132,80;5.300.537,20;2;2;6;2;2;1
3.431.153,50;5.300.536,50;2;2;6;2;2;1
3.430.291,80;5.300.540,50;2;2;6;3;3;3
3.430.324,20;5.300.538,80;2;2;6;3;3;3
3.430.356,00;5.300.537,20;2;3;6;3;3;3
3.430.387,00;5.300.535,60;2;3;6;2;2;2
3.430.417,10;5.300.534,10;2;2;6;2;2;2
3.430.446,50;5.300.532,60;2;2;6;2;2;2
3.430.474,90;5.300.531,30;2;2;6;2;2;2
3.430.502,70;5.300.530,10;2;3;6;2;2;2
3.430.555,60;5.300.528,20;2;3;2;2;4;1
3.430.581,60;5.300.527,20;2;3;2;2;4;1
3.430.607,10;5.300.526,30;2;1;2;2;4;1
3.430.752,50;5.300.522,40;2;1;5;2;2;1
3.430.775,80;5.300.522,00;2;1;5;2;2;1
3.430.799,10;5.300.521,60;2;1;5;2;2;1
3.430.822,20;5.300.521,40;2;2;5;2;2;1
3.430.845,30;5.300.521,20;2;2;5;2;2;1
3.430.868,40;5.300.521,00;2;4;5;2;2;1
3.430.891,40;5.300.520,70;2;2;5;2;2;1
3.430.914,30;5.300.520,40;2;3;5;2;2;1
3.430.937,20;5.300.520,10;2;3;5;2;2;1
3.430.959,90;5.300.519,70;8;2;6;2;2;1
3.430.982,40;5.300.519,30;2;2;6;2;2;1
3.431.004,80;5.300.518,80;8;1;6;2;2;1
3.431.026,90;5.300.518,30;2;4;6;2;2;1
3.431.048,90;5.300.517,80;2;2;6;2;2;1
3.431.070,60;5.300.517,20;2;4;6;2;2;1
3.431.092,10;5.300.516,70;2;4;6;2;2;1
3.431.113,30;5.300.516,10;2;1;6;2;2;1
3.431.155,00;5.300.514,80;2;3;6;2;2;1
3.430.287,70;5.300.514,60;2;1;6;3;3;3
3.430.320,40;5.300.513,20;2;1;6;3;3;3
3.430.352,50;5.300.511,90;2;2;6;2;2;2
3.430.383,90;5.300.510,50;2;2;6;2;2;2
3.430.444,30;5.300.508,00;2;1;6;2;2;2
3.430.473,20;5.300.506,80;2;1;6;2;2;2
3.430.501,40;5.300.505,70;2;3;6;2;2;2
3.430.528,40;5.300.504,90;2;1;6;3;3;3
3.430.554,90;5.300.504,00;2;1;2;2;4;1
3.430.581,10;5.300.503,20;2;3;2;2;4;1
3.430.606,70;5.300.502,40;2;1;2;2;4;1
3.430.631,90;5.300.501,60;2;2;2;2;4;1
3.430.752,20;5.300.499,10;8;1;5;2;2;1
3.430.775,60;5.300.498,80;2;2;5;2;2;1
3.430.798,80;5.300.498,60;2;2;5;2;2;1
3.430.822,00;5.300.498,40;2;4;5;2;2;1
3.430.845,20;5.300.498,30;2;4;5;2;2;1
3.430.868,40;5.300.498,10;2;4;5;2;2;1
3.430.891,50;5.300.497,90;2;3;5;2;2;1
3.430.914,60;5.300.497,60;2;2;5;2;2;1
3.430.937,60;5.300.497,40;2;4;6;2;2;1
3.430.960,40;5.300.497,00;2;2;6;2;2;1
3.430.983,00;5.300.496,70;2;3;6;2;2;1
3.431.005,50;5.300.496,30;2;2;6;2;2;1
3.431.027,80;5.300.495,90;2;2;6;2;2;1
3.431.050,00;5.300.495,50;2;4;6;2;2;1
3.431.071,80;5.300.495,00;2;2;6;2;2;1
3.431.093,40;5.300.494,50;10;1;6;2;2;1
3.431.114,70;5.300.494,00;2;3;6;2;2;3
3.431.135,70;5.300.493,40;2;2;6;2;2;1
3.431.156,60;5.300.492,90;2;3;6;2;2;1
3.430.283,90;5.300.488,30;8;1;0;0;0;0
3.430.316,80;5.300.487,20;2;1;6;2;2;2
3.430.349,20;5.300.486,20;2;1;6;2;2;2
3.430.381,00;5.300.485,10;2;1;6;2;2;2
3.430.411,90;5.300.484,10;2;1;6;2;2;2
3.430.442,10;5.300.483,10;2;2;6;2;2;2
3.430.471,40;5.300.482,10;2;1;6;2;2;2
3.430.500,00;5.300.481,20;2;3;6;2;2;2
3.430.527,20;5.300.480,50;2;1;6;3;3;3
3.430.554,00;5.300.479,80;2;2;6;3;3;3
3.430.580,30;5.300.479,10;2;2;2;2;4;1
3.430.606,20;5.300.478,40;2;3;2;2;4;1
3.430.631,40;5.300.477,90;2;3;2;2;4;1
3.430.656,10;5.300.477,40;2;3;2;2;4;1
3.430.775,20;5.300.475,80;2;4;5;2;2;1
3.430.798,60;5.300.475,50;2;3;5;2;2;1
3.430.821,90;5.300.475,40;2;3;5;2;2;1
3.430.845,20;5.300.475,20;2;3;5;2;2;1
3.430.868,40;5.300.475,10;2;4;5;2;2;1
3.430.891,70;5.300.474,90;3;2;5;2;2;1
3.430.914,80;5.300.474,60;2;1;6;2;2;1
3.430.937,90;5.300.474,40;2;3;6;2;2;1
3.430.960,90;5.300.474,10;2;3;6;2;2;1
3.430.983,70;5.300.473,80;2;2;6;2;2;1
3.431.006,30;5.300.473,50;2;2;6;2;2;1
3.431.028,70;5.300.473,20;2;3;6;2;2;1
3.431.051,00;5.300.472,80;2;1;6;2;2;1
3.431.072,90;5.300.472,50;2;3;6;2;2;1
3.431.094,70;5.300.472,10;2;4;6;2;2;1
3.431.116,20;5.300.471,70;10;2;6;2;2;1
3.431.137,40;5.300.471,30;2;2;6;2;2;1
3.431.158,50;5.300.470,90;2;3;6;2;2;3
3.430.313,50;5.300.460,90;2;2;6;2;2;2
3.430.346,20;5.300.460,10;2;1;6;2;2;2
3.430.378,20;5.300.459,40;2;1;6;2;2;2
3.430.409,40;5.300.458,60;2;1;3;2;2;1
3.430.439,90;5.300.457,90;2;1;3;2;2;1
3.430.498,40;5.300.456,50;2;1;3;2;2;1
3.430.526,00;5.300.456,00;2;1;6;3;3;3
3.430.553,10;5.300.455,50;2;1;6;3;3;3
3.430.579,60;5.300.454,90;2;1;6;3;3;3
3.430.605,60;5.300.454,40;2;4;6;3;3;3
3.430.630,80;5.300.454,00;2;2;2;2;4;1
3.430.655,70;5.300.453,60;2;4;2;2;4;1
3.430.821,70;5.300.452,10;2;2;5;2;2;1
3.430.845,10;5.300.452,00;2;2;5;2;2;1
3.430.868,50;5.300.451,80;2;4;5;2;2;1
3.430.891,80;5.300.451,60;2;3;6;2;2;1
3.430.915,10;5.300.451,40;2;2;6;2;2;1
3.430.938,30;5.300.451,20;2;3;6;2;2;1
3.430.961,40;5.300.451,00;2;3;6;2;2;1
3.430.984,30;5.300.450,80;2;3;6;2;2;1
3.431.007,00;5.300.450,50;8;1;6;2;2;1
3.431.029,60;5.300.450,30;2;2;6;2;2;1
3.431.052,00;5.300.450,00;8;2;6;2;2;3
3.431.074,10;5.300.449,70;2;1;6;2;2;3
3.431.096,10;5.300.449,40;8;2;6;2;2;3
3.431.117,70;5.300.449,10;2;2;6;2;2;3
3.431.139,10;5.300.448,80;2;2;6;2;2;3
3.431.160,30;5.300.448,50;2;2;6;2;2;1
3.430.310,10;5.300.434,20;2;2;0;0;0;0
3.430.343,00;5.300.433,70;2;2;7;2;3;3
3.430.375,20;5.300.433,30;8;3;7;2;3;3
3.430.406,70;5.300.432,90;8;2;3;2;2;1
3.430.467,40;5.300.432,10;2;4;3;2;2;1
3.430.496,50;5.300.431,70;2;1;2;2;3;1
3.430.524,50;5.300.431,30;2;1;2;2;3;1
3.430.551,80;5.300.431,00;2;1;2;2;3;1
3.430.578,40;5.300.430,70;2;1;6;3;3;3
3.430.604,50;5.300.430,40;2;3;6;3;3;3
3.430.629,90;5.300.430,10;2;2;6;3;3;3
3.430.654,90;5.300.429,90;2;2;6;3;3;3
3.430.679,20;5.300.429,60;2;3;6;3;3;3
3.430.727,20;5.300.429,30;8;2;6;3;3;3
3.430.750,90;5.300.429,10;2;1;6;3;3;3
3.430.868,50;5.300.428,30;2;2;6;2;2;3
3.430.891,90;5.300.428,20;2;2;6;2;2;3
3.430.915,30;5.300.428,00;2;4;6;2;2;3
3.430.938,60;5.300.427,80;8;1;6;2;2;3
3.430.961,80;5.300.427,70;2;2;6;2;2;3
3.430.984,80;5.300.427,50;8;1;6;2;2;1
3.431.007,70;5.300.427,30;2;1;6;2;2;3
3.431.030,40;5.300.427,10;8;1;6;2;2;3
3.431.053,00;5.300.426,90;2;2;6;2;2;3
3.431.075,30;5.300.426,70;8;2;6;2;2;3
3.431.097,50;5.300.426,50;2;2;6;2;2;3
3.431.119,30;5.300.426,30;2;1;6;2;2;3
3.431.140,80;5.300.426,10;2;1;6;2;2;1
3.430.339,70;5.300.407,00;8;1;0;0;0;0
3.430.372,20;5.300.406,90;2;4;7;2;3;3
3.430.403,90;5.300.406,80;2;3;7;2;3;3
3.430.434,90;5.300.406,70;8;2;7;2;3;3
3.430.465,10;5.300.406,60;8;3;7;2;3;3
3.430.494,50;5.300.406,50;2;3;2;2;3;1
3.430.522,80;5.300.406,40;8;1;2;2;3;1
3.430.550,40;5.300.406,30;2;1;2;2;3;1
3.430.577,20;5.300.406,20;2;1;6;3;3;3
3.430.603,40;5.300.406,10;2;2;6;3;3;3
3.430.629,00;5.300.406,00;2;2;6;3;3;3
3.430.654,10;5.300.405,90;2;1;6;3;3;3
3.430.678,50;5.300.405,80;2;3;2;2;4;1
3.430.702,80;5.300.405,60;2;2;2;2;4;1
3.430.726,70;5.300.405,50;2;2;6;3;3;3
3.430.750,50;5.300.405,40;2;4;6;3;3;3
3.430.868,50;5.300.404,70;2;3;6;2;2;3
3.430.892,00;5.300.404,50;2;4;6;2;2;3
3.430.915,50;5.300.404,40;2;2;6;2;2;3
3.430.938,90;5.300.404,20;2;3;6;2;2;3
3.430.962,20;5.300.404,10;8;1;6;2;2;3
3.430.985,40;5.300.404,00;8;2;6;2;2;3
3.431.008,40;5.300.403,80;8;1;6;2;2;3
3.431.031,30;5.300.403,70;2;1;6;2;2;3
3.431.054,00;5.300.403,60;2;1;6;2;2;3
3.431.076,60;5.300.403,50;2;3;6;2;2;3
3.431.099,00;5.300.403,40;2;2;6;2;2;3
3.431.120,90;5.300.403,20;2;1;6;2;2;1
3.430.369,00;5.300.380,20;8;1;7;2;3;3
3.430.400,90;5.300.380,40;2;3;7;2;3;3
3.430.432,10;5.300.380,70;2;4;7;2;3;3
3.430.462,50;5.300.380,90;8;2;7;2;3;3
3.430.492,10;5.300.381,10;2;2;7;2;3;3
3.430.520,70;5.300.381,20;2;3;7;2;3;3
3.430.548,60;5.300.381,40;2;2;6;3;3;3
3.430.575,60;5.300.381,50;2;2;6;3;3;3
3.430.602,10;5.300.381,60;2;3;6;3;3;3
3.430.627,80;5.300.381,70;2;2;6;3;3;3
3.430.653,10;5.300.381,70;2;1;6;3;3;3
3.430.677,70;5.300.381,70;2;4;2;2;4;1
3.430.702,10;5.300.381,70;2;1;6;3;3;3
3.430.726,20;5.300.381,60;2;3;6;3;3;3
3.430.750,20;5.300.381,50;8;2;6;3;3;3
3.430.868,50;5.300.380,80;2;1;0;0;0;0
3.430.892,20;5.300.380,70;2;4;6;2;2;3
3.430.915,80;5.300.380,50;2;4;6;2;2;3
3.430.939,30;5.300.380,40;8;1;6;2;2;3
3.430.962,70;5.300.380,30;2;2;4;2;2;1
3.430.986,00;5.300.380,20;2;1;4;2;2;1
3.431.009,20;5.300.380,20;8;1;4;2;2;1
3.431.032,20;5.300.380,10;2;1;4;2;2;1
3.431.055,10;5.300.380,00;2;1;4;2;2;1
3.431.077,70;5.300.380,00;2;2;6;2;2;3
3.431.100,30;5.300.379,90;2;2;6;2;2;1
3.431.122,40;5.300.379,90;2;2;6;2;2;1
3.430.365,70;5.300.353,10;3;4;7;2;3;3
3.430.397,90;5.300.353,70;2;3;7;2;3;3
3.430.429,20;5.300.354,20;8;1;7;2;3;3
3.430.459,80;5.300.354,80;8;1;7;2;3;3
3.430.489,70;5.300.355,30;2;3;7;2;3;3
3.430.518,50;5.300.355,70;2;3;7;2;3;3
3.430.546,60;5.300.356,10;2;1;2;2;3;1
3.430.573,90;5.300.356,50;2;1;6;3;3;3
3.430.600,60;5.300.356,80;2;2;6;3;3;3
3.430.626,50;5.300.357,10;2;3;6;3;3;3
3.430.652,00;5.300.357,30;2;3;6;3;3;3
3.430.676,90;5.300.357,40;2;2;2;2;4;1
3.430.701,50;5.300.357,50;2;2;6;3;3;3
3.430.725,70;5.300.357,50;2;4;6;3;3;3
3.430.749,80;5.300.357,50;2;4;6;3;3;3
3.430.892,30;5.300.356,60;2;3;6;2;2;3
3.430.916,00;5.300.356,50;2;2;6;2;2;3
3.430.939,70;5.300.356,40;8;1;6;2;2;3
3.430.963,20;5.300.356,30;2;1;4;2;2;1
3.430.986,70;5.300.356,30;2;2;4;2;2;1
3.431.010,00;5.300.356,20;2;1;4;2;2;1
3.431.033,10;5.300.356,20;2;1;4;2;2;1
3.431.078,90;5.300.356,20;2;3;6;2;2;3
3.431.101,60;5.300.356,20;2;3;6;2;2;1
3.430.394,70;5.300.326,60;2;4;7;2;3;3
3.430.426,20;5.300.327,40;2;2;7;2;3;3
3.430.457,00;5.300.328,30;8;1;7;2;3;3
3.430.487,20;5.300.329,10;8;2;7;2;3;3
3.430.516,20;5.300.329,90;2;3;7;2;3;3
3.430.544,40;5.300.330,50;2;3;2;2;3;1
3.430.571,90;5.300.331,10;2;1;6;3;3;3
3.430.598,90;5.300.331,70;2;1;6;3;3;3
3.430.625,10;5.300.332,10;2;2;6;3;3;3
3.430.650,80;5.300.332,50;2;2;2;2;4;1
3.430.675,80;5.300.332,80;2;1;2;2;4;1
3.430.700,60;5.300.333,00;2;1;6;3;3;3
3.430.725,00;5.300.333,10;2;2;6;3;3;3
3.430.749,20;5.300.333,20;2;3;6;3;3;3
3.430.892,50;5.300.332,30;2;2;6;2;2;3
3.430.916,30;5.300.332,20;2;3;6;2;2;3
3.430.940,10;5.300.332,10;2;2;6;2;2;3
3.430.963,80;5.300.332,00;8;1;4;2;2;1
3.430.987,40;5.300.332,00;2;1;4;2;2;1
3.431.010,80;5.300.332,00;2;1;4;2;2;1
3.431.034,10;5.300.332,10;2;1;4;2;2;1
3.430.423,20;5.300.300,20;2;2;7;2;3;3
3.430.454,20;5.300.301,40;2;3;7;2;3;3
3.430.484,70;5.300.302,60;2;2;7;2;3;3
3.430.514,00;5.300.303,70;2;3;7;2;3;3
3.430.542,30;5.300.304,50;2;3;7;2;3;3
3.430.569,90;5.300.305,30;2;1;2;2;3;1
3.430.597,10;5.300.306,10;3;4;2;2;3;1
3.430.623,50;5.300.306,80;2;2;6;3;3;3
3.430.649,50;5.300.307,50;2;2;6;3;3;3
3.430.699,70;5.300.308,20;2;2;6;3;3;3
3.430.724,20;5.300.308,40;2;3;6;3;3;3
3.430.748,60;5.300.308,60;2;2;6;3;3;3
3.430.892,60;5.300.307,80;2;2;6;2;2;1
3.430.916,60;5.300.307,60;2;2;6;2;2;1
3.430.940,60;5.300.307,50;2;3;6;2;2;3
3.430.964,40;5.300.307,50;2;2;6;2;2;3
3.430.988,10;5.300.307,50;2;2;6;2;2;3
3.431.011,70;5.300.307,60;2;1;6;2;2;3
3.431.035,00;5.300.307,70;2;1;6;2;2;3
3.431.058,20;5.300.307,80;2;1;4;2;2;1
3.430.451,50;5.300.274,20;2;2;7;2;3;3
3.430.482,10;5.300.275,70;2;2;7;2;3;3
3.430.511,70;5.300.277,10;8;1;7;2;3;3
3.430.540,20;5.300.278,20;2;2;6;3;3;3
3.430.595,50;5.300.280,40;2;1;2;2;3;1
3.430.622,20;5.300.281,30;2;1;6;3;3;3
3.430.648,40;5.300.282,20;2;1;6;3;3;3
3.430.673,70;5.300.282,70;2;1;6;3;3;3
3.430.698,90;5.300.283,20;2;3;6;3;3;3
3.430.723,50;5.300.283,50;2;1;6;3;3;3
3.430.748,00;5.300.283,70;2;2;6;3;3;3
3.430.916,90;5.300.282,90;2;2;6;2;2;1
3.430.941,00;5.300.282,80;2;3;6;2;2;3
3.430.964,90;5.300.282,70;8;1;6;2;2;3
3.430.988,80;5.300.282,80;8;1;6;2;2;3
3.431.012,50;5.300.282,90;2;1;6;2;2;3
3.431.035,90;5.300.283,10;2;1;4;2;2;1
3.431.059,30;5.300.283,20;2;1;4;2;2;1
3.430.479,50;5.300.248,50;2;3;7;2;3;3
3.430.509,30;5.300.250,10;2;2;7;2;3;3
3.430.538,20;5.300.251,60;2;3;6;3;3;3
3.430.566,50;5.300.253,10;2;3;6;3;3;3
3.430.594,10;5.300.254,40;2;1;2;2;3;1
3.430.647,30;5.300.256,70;2;1;6;3;3;3
3.430.672,80;5.300.257,30;2;4;6;3;3;3
3.430.698,10;5.300.257,90;2;2;6;3;3;3
3.430.722,80;5.300.258,30;2;1;6;3;3;3
3.430.747,50;5.300.258,60;2;2;6;3;3;3
3.430.941,40;5.300.257,80;2;2;7;2;2;2
3.430.965,50;5.300.257,70;2;4;6;2;2;3
3.430.989,50;5.300.257,80;8;1;6;2;2;3
3.431.013,30;5.300.257,90;8;1;6;2;2;3
3.431.036,90;5.300.258,20;2;2;4;2;2;1
3.430.507,50;5.300.223,10;2;2;6;3;3;3
3.430.536,70;5.300.225,00;2;2;6;3;3;3
3.430.565,10;5.300.226,70;2;3;6;3;3;3
3.430.592,90;5.300.228,40;2;1;2;2;3;1
3.430.619,90;5.300.229,70;2;1;6;3;3;3
3.430.941,80;5.300.232,40;2;1;7;2;2;2
3.430.966,10;5.300.232,40;2;1;7;2;2;2
3.430.990,20;5.300.232,50;2;2;7;2;2;2
3.431.014,20;5.300.232,70;8;2;4;2;2;1
3.430.475,30;5.300.193,50;8;1;6;3;3;3
3.430.505,60;5.300.195,80;2;3;6;3;3;3
3.430.535,10;5.300.198,10;2;3;6;3;3;3
3.430.563,80;5.300.200,20;2;2;6;3;3;3
3.430.618,80;5.300.203,70;2;1;6;3;3;3
3.430.966,70;5.300.206,80;8;1;7;2;2;2
3.430.991,00;5.300.206,80;2;2;7;2;2;2
3.430.473,50;5.300.165,70;2;3;6;3;3;3
3.430.503,70;5.300.168,30;8;2;6;3;3;3
3.430.533,10;5.300.170,60;2;3;6;3;3;3
3.430.561,90;5.300.172,90;2;3;6;3;3;3
3.430.590,10;5.300.175,20;2;2;6;3;3;3
3.430.617,30;5.300.176,90;2;3;6;3;3;3
3.430.967,30;5.300.180,90;8;1;7;2;2;2
3.430.991,70;5.300.181,00;8;1;7;2;2;2
3.430.471,60;5.300.137,70;2;3;6;3;3;3
3.430.501,70;5.300.140,30;2;2;6;3;3;3
3.430.531,20;5.300.142,90;2;2;6;3;3;3
3.430.560,00;5.300.145,30;8;3;6;3;3;3
3.430.588,30;5.300.147,70;2;3;6;3;3;3
3.430.615,70;5.300.149,70;2;2;6;3;3;3
3.430.992,50;5.300.154,90;2;2;7;2;2;2
3.430.499,50;5.300.111,90;2;3;6;3;3;3
3.430.529,30;5.300.114,80;2;2;6;3;3;3
3.430.558,30;5.300.117,60;2;3;6;3;3;3
3.430.586,70;5.300.120,20;2;3;6;3;3;3
3.430.968,40;5.300.128,40;2;2;7;2;2;2
3.430.993,00;5.300.128,80;8;1;0;0;0;0
3.430.585,10;5.300.092,40;2;2;6;3;3;3
3.431.224,50;5.301.410,90;2;1;3;2;2;1
3.431.245,20;5.301.412,80;2;3;3;2;2;1
3.431.266,00;5.301.414,70;2;2;3;2;2;1
3.431.286,80;5.301.416,60;2;3;4;2;2;1
3.431.307,70;5.301.418,50;2;3;4;2;2;1
3.431.328,70;5.301.420,30;2;2;4;2;2;1
3.431.349,70;5.301.422,20;2;3;5;2;2;1
3.431.370,80;5.301.423,90;2;3;5;2;2;1
3.431.391,90;5.301.425,60;2;2;5;2;2;1
3.431.413,10;5.301.427,20;2;2;5;2;2;1
3.431.434,30;5.301.428,90;2;3;5;2;2;1
3.431.455,50;5.301.430,50;2;2;5;2;2;1
3.431.476,70;5.301.432,10;2;3;5;2;2;1
3.431.497,90;5.301.433,80;2;3;5;2;2;1
3.431.519,20;5.301.435,50;2;3;5;2;2;1
3.431.540,50;5.301.437,30;2;1;5;2;2;1
3.431.561,80;5.301.439,10;2;4;5;2;2;1
3.431.583,20;5.301.441,00;2;4;5;2;2;1
3.431.604,60;5.301.442,90;2;1;5;2;2;1
3.431.626,10;5.301.444,80;2;3;5;2;2;1
3.431.224,80;5.301.391,10;2;2;3;2;2;1
3.431.245,70;5.301.393,00;2;1;3;2;2;1
3.431.266,50;5.301.394,80;2;1;3;2;2;1
3.431.287,50;5.301.396,70;2;2;4;2;2;1
3.431.308,40;5.301.398,60;2;2;4;2;2;1
3.431.329,50;5.301.400,30;2;3;4;2;2;1
3.431.350,60;5.301.402,10;2;2;5;2;2;1
3.431.371,80;5.301.403,80;2;4;5;2;2;1
3.431.393,00;5.301.405,50;2;3;5;2;2;1
3.431.414,20;5.301.407,10;2;4;5;2;2;1
3.431.435,40;5.301.408,80;2;3;5;2;2;1
3.431.456,70;5.301.410,40;2;1;5;2;2;1
3.431.478,00;5.301.412,10;2;2;5;2;2;1
3.431.499,30;5.301.413,80;2;3;5;2;2;1
3.431.520,60;5.301.415,60;2;4;5;2;2;1
3.431.542,00;5.301.417,40;2;1;5;2;2;1
3.431.563,40;5.301.419,20;2;4;5;2;2;1
3.431.584,90;5.301.421,00;2;3;5;2;2;1
3.431.606,30;5.301.422,80;2;3;5;2;2;1
3.431.627,80;5.301.424,50;2;4;5;2;2;1
3.431.649,40;5.301.426,30;2;2;5;2;2;1
3.431.204,40;5.301.369,30;2;1;3;2;2;1
